ｅＭＡＸＩＳ Ｓｌｉｍ 全世界株式（オール・カントリー）,,,,
基準日,基準価額(円),基準価額（分配金再投資）(円),分配金（税引前）(円),純資産総額（億円）
2018/10/31,10000,10000,,0.1
2018/11/1,10077,10077,,0.1
2018/11/2,10209,10209,,0.11
2018/11/5,10228,10228,,0.35
2018/11/6,10259,10259,,0.86
2018/11/7,10293,10293,,1.14
2018/11/8,10494,10494,,1.25
2018/11/9,10493,10493,,1.35
2018/11/12,10388,10388,,1.55
2018/11/13,10187,10187,,1.65
2018/11/14,10232,10232,,1.65
2018/11/15,10156,10156,,2.12
2018/11/16,10217,10217,,2.21
2018/11/19,10176,10176,,2.28
2018/11/20,10059,10059,,2.34
2018/11/21,9907,9907,,2.45
2018/11/22,9987,9987,,2.55
2018/11/26,9925,9925,,2.68
2018/11/27,10087,10087,,2.72
2018/11/28,10122,10122,,3.08
2018/11/29,10277,10277,,3.22
2018/11/30,10271,10271,,3.67
2018/12/3,10325,10325,,3.79
2018/12/4,10426,10426,,3.95
2018/12/5,10143,10143,,4.14
2018/12/6,10096,10096,,4.39
2018/12/7,9995,9995,,4.34
2018/12/10,9842,9842,,4.5
2018/12/11,9824,9824,,4.73
2018/12/12,9897,9897,,5.05
2018/12/13,9983,9983,,5.24
2018/12/14,9992,9992,,5.34
2018/12/17,9835,9835,,5.38
2018/12/18,9633,9633,,5.37
2018/12/19,9588,9588,,5.55
2018/12/20,9501,9501,,5.84
2018/12/21,9283,9283,,5.97
2018/12/25,8878,8878,,5.85
2018/12/26,8929,8929,,5.98
2018/12/27,9230,9230,,6.18
2018/12/28,9254,9254,,6.19
2019/1/4,8926,8926,,6.59
2019/1/7,9261,9261,,7.18
2019/1/8,9346,9346,,7.88
2019/1/9,9414,9414,,8.29
2019/1/10,9448,9448,,8.57
2019/1/11,9504,9504,,8.7
2019/1/15,9456,9456,,9.02
2019/1/16,9531,9531,,9.29
2019/1/17,9600,9600,,9.74
2019/1/18,9685,9685,,10.28
2019/1/21,9820,9820,,10.55
2019/1/22,9816,9816,,10.49
2019/1/23,9694,9694,,10.36
2019/1/24,9718,9718,,11.22
2019/1/25,9756,9756,,11.37
2019/1/28,9814,9814,,11.51
2019/1/29,9735,9735,,11.61
2019/1/30,9759,9759,,11.84
2019/1/31,9848,9848,,12.06
2019/2/1,9905,9905,,12.2
2019/2/4,9973,9973,,12.5
2019/2/5,10047,10047,,13.08
2019/2/6,10098,10098,,13.64
2019/2/7,10070,10070,,13.6
2019/2/8,9958,9958,,13.45
2019/2/12,10029,10029,,13.54
2019/2/13,10140,10140,,14.72
2019/2/14,10192,10192,,15.21
2019/2/15,10128,10128,,15.23
2019/2/18,10232,10232,,15.93
2019/2/19,10243,10243,,16.21
2019/2/20,10286,10286,,16.28
2019/2/21,10321,10321,,16.7
2019/2/22,10301,10301,,16.85
2019/2/25,10368,10368,,17.13
2019/2/26,10413,10413,,17.9
2019/2/27,10380,10380,,18.33
2019/2/28,10387,10387,,18.52
2019/3/1,10418,10418,,18.74
2019/3/4,10513,10513,,19.15
2019/3/5,10477,10477,,19.97
2019/3/6,10452,10452,,20.4
2019/3/7,10402,10402,,20.52
2019/3/8,10292,10292,,20.49
2019/3/11,10200,10200,,20.48
2019/3/12,10382,10382,,20.96
2019/3/13,10390,10390,,21.28
2019/3/14,10452,10452,,21.82
2019/3/15,10516,10516,,22.08
2019/3/18,10550,10550,,22.27
2019/3/19,10577,10577,,22.64
2019/3/20,10616,10616,,22.95
2019/3/22,10570,10570,,23.12
2019/3/25,10309,10309,,22.7
2019/3/26,10330,10330,,23.14
2019/3/27,10415,10415,,23.5
2019/3/28,10348,10348,,23.52
2019/3/29,10429,10429,,24.04
2019/4/1,10519,10519,,24.35
2019/4/2,10656,10656,,25.21
2019/4/3,10684,10684,,26.43
2019/4/4,10734,10734,,26.74
2019/4/5,10763,10763,,27.11
2019/4/8,10765,10765,,27.24
2019/4/9,10781,10781,,27.28
2019/4/10,10715,10715,,27.66
2019/4/11,10742,10742,,27.92
2019/4/12,10791,10791,,28.31
2019/4/15,10879,10879,,28.72
2019/4/16,10874,10874,,29.2
2019/4/17,10904,10904,,29.87
2019/4/18,10882,10882,,30.01
2019/4/19,10880,10880,,30.32
2019/4/22,10880,10880,,30.55
2019/4/23,10870,10870,,30.52
2019/4/24,10934,10934,,30.7
2019/4/25,10927,10927,0,31.56
2019/4/26,10868,10868,,31.52
2019/5/7,10755,10755,,31.51
2019/5/8,10560,10560,,31.07
2019/5/9,10520,10520,,32.77
2019/5/10,10437,10437,,32.85
2019/5/13,10460,10460,,33.25
2019/5/14,10237,10237,,33.05
2019/5/15,10318,10318,,33.31
2019/5/16,10356,10356,,34.21
2019/5/17,10476,10476,,35.09
2019/5/20,10435,10435,,35.1
2019/5/21,10376,10376,,35.12
2019/5/22,10471,10471,,35.86
2019/5/23,10424,10424,,35.87
2019/5/24,10263,10263,,35.52
2019/5/27,10278,10278,,35.7
2019/5/28,10291,10291,,35.9
2019/5/29,10201,10201,,35.59
2019/5/30,10151,10151,,36.1
2019/5/31,10142,10142,,36.16
2019/6/3,9976,9976,,35.73
2019/6/4,9954,9954,,36.01
2019/6/5,10119,10119,,38.05
2019/6/6,10187,10187,,38.6
2019/6/7,10247,10247,,39.55
2019/6/10,10354,10354,,40.25
2019/6/11,10409,10409,,40.47
2019/6/12,10443,10443,,40.22
2019/6/13,10392,10392,,40.15
2019/6/14,10410,10410,,40.45
2019/6/17,10387,10387,,40.64
2019/6/18,10379,10379,,40.55
2019/6/19,10497,10497,,41.45
2019/6/20,10494,10494,,41.56
2019/6/21,10544,10544,,41.87
2019/6/24,10540,10540,,42.08
2019/6/25,10516,10516,,42.14
2019/6/26,10438,10438,,41.99
2019/6/27,10476,10476,,42.48
2019/6/28,10521,10521,,42.77
2019/7/1,10623,10623,,43.36
2019/7/2,10703,10703,,44.29
2019/7/3,10660,10660,,44.11
2019/7/4,10739,10739,,46.11
2019/7/5,10757,10757,,46.32
2019/7/8,10766,10766,,46.35
2019/7/9,10739,10739,,46.86
2019/7/10,10744,10744,,47.33
2019/7/11,10720,10720,,47.35
2019/7/12,10766,10766,,47.93
2019/7/16,10750,10750,,48.07
2019/7/17,10760,10760,,48.37
2019/7/18,10656,10656,,48.78
2019/7/19,10668,10668,,49.08
2019/7/22,10664,10664,,49.58
2019/7/23,10688,10688,,49.87
2019/7/24,10759,10759,,50.75
2019/7/25,10791,10791,,51.21
2019/7/26,10788,10788,,51.73
2019/7/29,10802,10802,,52.19
2019/7/30,10831,10831,,52.6
2019/7/31,10758,10758,,52.55
2019/8/1,10716,10716,,52.51
2019/8/2,10458,10458,,51.72
2019/8/5,10258,10258,,52.42
2019/8/6,9961,9961,,51.3
2019/8/7,10044,10044,,52.6
2019/8/8,10050,10050,,53.25
2019/8/9,10210,10210,,55.13
2019/8/13,10002,10002,,54.69
2019/8/14,10178,10178,,56.02
2019/8/15,9919,9919,,55.96
2019/8/16,9927,9927,,56.36
2019/8/19,10074,10074,,58.07
2019/8/20,10201,10201,,59.25
2019/8/21,10122,10122,,59.32
2019/8/22,10219,10219,,60.18
2019/8/23,10200,10200,,60.35
2019/8/26,9885,9885,,58.81
2019/8/27,10000,10000,,59.72
2019/8/28,9987,9987,,59.64
2019/8/29,10048,10048,,60.88
2019/8/30,10194,10194,,62.04
2019/9/2,10186,10186,,61.86
2019/9/3,10202,10202,,62.07
2019/9/4,10116,10116,,61.55
2019/9/5,10295,10295,,65.06
2019/9/6,10463,10463,,66.3
2019/9/9,10477,10477,,66.62
2019/9/10,10527,10527,,67.14
2019/9/11,10562,10562,,67.69
2019/9/12,10674,10674,,69.01
2019/9/13,10734,10734,,69.63
2019/9/17,10702,10702,,69.61
2019/9/18,10717,10717,,69.88
2019/9/19,10731,10731,,70.32
2019/9/20,10712,10712,,70.33
2019/9/24,10629,10629,,69.95
2019/9/25,10519,10519,,69.39
2019/9/26,10580,10580,,70.04
2019/9/27,10584,10584,,70.44
2019/9/30,10556,10556,,70.41
2019/10/1,10615,10615,,71.02
2019/10/2,10474,10474,,70.51
2019/10/3,10231,10231,,68.87
2019/10/4,10266,10266,,71.67
2019/10/7,10359,10359,,73.08
2019/10/8,10403,10403,,73.59
2019/10/9,10258,10258,,72.56
2019/10/10,10345,10345,,74.12
2019/10/11,10491,10491,,75.45
2019/10/15,10652,10652,,77.12
2019/10/16,10769,10769,,78.31
2019/10/17,10773,10773,,79.15
2019/10/18,10800,10800,,79.47
2019/10/21,10754,10754,,79.2
2019/10/23,10788,10788,,79.47
2019/10/24,10835,10835,,80.48
2019/10/25,10870,10870,,81.02
2019/10/28,10906,10906,,81.72
2019/10/29,10982,10982,,82.89
2019/10/30,10964,10964,,83.5
2019/10/31,10999,10999,,83.85
2019/11/1,10884,10884,,82.94
2019/11/5,11116,11116,,84.99
2019/11/6,11140,11140,,88.07
2019/11/7,11132,11132,,88.92
2019/11/8,11213,11213,,89.75
2019/11/11,11183,11183,,90.8
2019/11/12,11166,11166,,90.81
2019/11/13,11153,11153,,90.71
2019/11/14,11115,11115,,91.57
2019/11/15,11103,11103,,91.37
2019/11/18,11202,11202,,92.12
2019/11/19,11181,11181,,92.44
2019/11/20,11190,11190,,93.26
2019/11/21,11129,11129,,93.25
2019/11/22,11128,11128,,93.87
2019/11/25,11165,11165,,94.55
2019/11/26,11267,11267,,95.91
2019/11/27,11291,11291,,96.93
2019/11/28,11354,11354,,97.71
2019/11/29,11361,11361,,98.03
2019/12/2,11328,11328,,97.74
2019/12/3,11198,11198,,96.59
2019/12/4,11075,11075,,98.87
2019/12/5,11169,11169,,100.11
2019/12/6,11184,11184,,100.82
2019/12/9,11252,11252,,101.87
2019/12/10,11233,11233,,102.84
2019/12/11,11231,11231,,104.02
2019/12/12,11256,11256,,105.38
2019/12/13,11466,11466,,107.67
2019/12/16,11478,11478,,108.23
2019/12/17,11577,11577,,110.49
2019/12/18,11580,11580,,111.69
2019/12/19,11599,11599,,112.88
2019/12/20,11597,11597,,112.99
2019/12/23,11635,11635,,113.99
2019/12/24,11654,11654,,114.2
2019/12/25,11639,11639,,115.13
2019/12/26,11669,11669,,115.59
2019/12/27,11723,11723,,116.13
2019/12/30,11736,11736,,116.25
2020/1/6,11569,11569,,116.41
2020/1/7,11624,11624,,117.58
2020/1/8,11539,11539,,121.92
2020/1/9,11717,11717,,124.9
2020/1/10,11828,11828,,127
2020/1/14,11947,11947,,130.21
2020/1/15,11916,11916,,131.48
2020/1/16,11930,11930,,134.96
2020/1/17,12036,12036,,138.47
2020/1/20,12071,12071,,139.98
2020/1/21,12067,12067,,141.1
2020/1/22,11985,11985,,140.15
2020/1/23,11974,11974,,143.21
2020/1/24,11932,11932,,147.77
2020/1/27,11811,11811,,147.23
2020/1/28,11603,11603,,145.7
2020/1/29,11711,11711,,147.06
2020/1/30,11685,11685,,146.73
2020/1/31,11667,11667,,150.48
2020/2/3,11453,11453,,148.56
2020/2/4,11514,11514,,150.79
2020/2/5,11779,11779,,160
2020/2/6,11933,11933,,163.27
2020/2/7,11987,11987,,165.15
2020/2/10,11888,11888,,165.38
2020/2/12,12003,12003,,167.43
2020/2/13,12074,12074,,170.96
2020/2/14,12049,12049,,172.52
2020/2/17,12048,12048,,173.46
2020/2/18,12048,12048,,174.65
2020/2/19,12010,12010,,174.09
2020/2/20,12216,12216,,179.84
2020/2/21,12241,12241,,180.78
2020/2/25,11638,11638,,172.66
2020/2/26,11328,11328,,168.66
2020/2/27,11261,11261,,169.97
2020/2/28,10793,10793,,165.1
2020/3/2,10476,10476,,161.86
2020/3/3,10831,10831,,168.75
2020/3/4,10621,10621,,173.8
2020/3/5,10931,10931,,181.8
2020/3/6,10569,10569,,177.41
2020/3/9,9933,9933,,168.57
2020/3/10,9362,9362,,160.15
2020/3/11,9751,9751,,168.69
2020/3/12,9356,9356,,164.42
2020/3/13,8521,8521,,151.43
2020/3/16,9140,9140,,164.85
2020/3/17,8294,8294,,152.44
2020/3/18,8645,8645,,162.85
2020/3/19,8320,8320,,159.44
2020/3/23,8339,8339,,162.15
2020/3/24,8102,8102,,159.44
2020/3/25,8832,8832,,173.46
2020/3/26,8993,8993,,178.92
2020/3/27,9286,9286,,187.5
2020/3/30,8923,8923,,182.11
2020/3/31,9170,9170,,188.59
2020/4/1,9029,9029,,187.11
2020/4/2,8684,8684,,181.49
2020/4/3,8852,8852,,192.3
2020/4/6,8827,8827,,196.6
2020/4/7,9319,9319,,208.47
2020/4/8,9365,9365,,211.88
2020/4/9,9581,9581,,216.88
2020/4/10,9693,9693,,220.76
2020/4/13,9652,9652,,221.79
2020/4/14,9562,9562,,219.71
2020/4/15,9738,9738,,223.76
2020/4/16,9552,9552,,223.72
2020/4/17,9621,9621,,227.11
2020/4/20,9839,9839,,233.41
2020/4/21,9718,9718,,231.27
2020/4/22,9442,9442,,226.26
2020/4/23,9620,9620,,231.34
2020/4/24,9621,9621,,231.88
2020/4/27,9685,9685,0,234.25
2020/4/28,9813,9813,,238.06
2020/4/30,10020,10020,,245.04
2020/5/1,9951,9951,,244.32
2020/5/7,9654,9654,,237.02
2020/5/8,9785,9785,,240.24
2020/5/11,9979,9979,,257.62
2020/5/12,10017,10017,,258.59
2020/5/13,9863,9863,,258.01
2020/5/14,9685,9685,,254.5
2020/5/15,9750,9750,,257.13
2020/5/18,9763,9763,,258.33
2020/5/19,10078,10078,,268.34
2020/5/20,10098,10098,,270.26
2020/5/21,10207,10207,,274.1
2020/5/22,10132,10132,,273
2020/5/25,10103,10103,,273.22
2020/5/26,10171,10171,,276.11
2020/5/27,10292,10292,,279.39
2020/5/28,10450,10450,,287.03
2020/5/29,10431,10431,,287.89
2020/6/1,10471,10471,,290.61
2020/6/2,10554,10554,,293.36
2020/6/3,10789,10789,,310.35
2020/6/4,10970,10970,,316.41
2020/6/5,10982,10982,,317.43
2020/6/8,11261,11261,,326.06
2020/6/9,11214,11214,,325.95
2020/6/10,11118,11118,,324.8
2020/6/11,11000,11000,,318
2020/6/12,10443,10443,,302.76
2020/6/15,10541,10541,,305.64
2020/6/16,10625,10625,,308.65
2020/6/17,10816,10816,,316.79
2020/6/18,10760,10760,,316.71
2020/6/19,10760,10760,,317.63
2020/6/22,10722,10722,,317.28
2020/6/23,10798,10798,,320.25
2020/6/24,10833,10833,,323.25
2020/6/25,10633,10633,,317.61
2020/6/26,10715,10715,,320.7
2020/6/29,10549,10549,,315.73
2020/6/30,10691,10691,,321.74
2020/7/1,10827,10827,,326.91
2020/7/2,10821,10821,,327.88
2020/7/3,10934,10934,,331.31
2020/7/6,10960,10960,,342.89
2020/7/7,11112,11112,,347.63
2020/7/8,11036,11036,,346.54
2020/7/9,11083,11083,,348.91
2020/7/10,11005,11005,,347.86
2020/7/13,11072,11072,,350.87
2020/7/14,11065,11065,,352.18
2020/7/15,11160,11160,,357.23
2020/7/16,11229,11229,,365.01
2020/7/17,11190,11190,,365.63
2020/7/20,11258,11258,,368.79
2020/7/21,11334,11334,,372.12
2020/7/22,11357,11357,,375.19
2020/7/27,11092,11092,,367.35
2020/7/28,11127,11127,,369.65
2020/7/29,11060,11060,,371.13
2020/7/30,11155,11155,,375.45
2020/7/31,11032,11032,,372.32
2020/8/3,11191,11191,,378.44
2020/8/4,11296,11296,,382.77
2020/8/5,11303,11303,,395.89
2020/8/6,11374,11374,,399.33
2020/8/7,11410,11410,,402.22
2020/8/11,11459,11459,,404.88
2020/8/12,11496,11496,,407.71
2020/8/13,11664,11664,,416.56
2020/8/14,11674,11674,,417.69
2020/8/17,11599,11599,,416.25
2020/8/18,11581,11581,,416.84
2020/8/19,11545,11545,,420
2020/8/20,11583,11583,,423.62
2020/8/21,11536,11536,,423.65
2020/8/24,11564,11564,,427.45
2020/8/25,11715,11715,,433.92
2020/8/26,11799,11799,,439.07
2020/8/27,11840,11840,,442.28
2020/8/28,11902,11902,,445.13
2020/8/31,11836,11836,,443.63
2020/9/1,11847,11847,,445.4
2020/9/2,11933,11933,,448.63
2020/9/3,12083,12083,,471.73
2020/9/4,11764,11764,,460.1
2020/9/7,11671,11671,,457.5
2020/9/8,11692,11692,,459.08
2020/9/9,11406,11406,,447.88
2020/9/10,11623,11623,,460.35
2020/9/11,11491,11491,,456.45
2020/9/14,11514,11514,,459.27
2020/9/15,11589,11589,,463.58
2020/9/16,11617,11617,,468.48
2020/9/17,11553,11553,,468.93
2020/9/18,11462,11462,,466.19
2020/9/23,11276,11276,,459.82
2020/9/24,11135,11135,,455.11
2020/9/25,11124,11124,,458.49
2020/9/28,11225,11225,,463.26
2020/9/29,11403,11403,,472.69
2020/9/30,11401,11401,,475.3
2020/10/1,11436,11436,,477.85
2020/10/2,11488,11488,,481.7
2020/10/5,11434,11434,,479.41
2020/10/6,11621,11621,,487.25
2020/10/7,11525,11525,,504.37
2020/10/8,11713,11713,,514.65
2020/10/9,11788,11788,,519.7
2020/10/12,11845,11845,,523.32
2020/10/13,11956,11956,,529.13
2020/10/14,11903,11903,,526.8
2020/10/15,11830,11830,,528.72
2020/10/16,11753,11753,,526.57
2020/10/19,11796,11796,,531.27
2020/10/20,11706,11706,,528.94
2020/10/21,11734,11734,,532.64
2020/10/22,11609,11609,,529.36
2020/10/23,11643,11643,,532.15
2020/10/26,11686,11686,,535.63
2020/10/27,11520,11520,,529.35
2020/10/28,11438,11438,,525.6
2020/10/29,11110,11110,,516.28
2020/10/30,11175,11175,,521.85
2020/11/2,11082,11082,,519.73
2020/11/4,11397,11397,,536.86
2020/11/5,11600,11600,,572.11
2020/11/6,11769,11769,,583.78
2020/11/9,11771,11771,,586.08
2020/11/10,12129,12129,,605.14
2020/11/11,12136,12136,,608.17
2020/11/12,12248,12248,,616.32
2020/11/13,12104,12104,,609.07
2020/11/16,12201,12201,,615.51
2020/11/17,12315,12315,,622.7
2020/11/18,12237,12237,,624.14
2020/11/19,12156,12156,,621.93
2020/11/20,12178,12178,,625.34
2020/11/24,12304,12304,,634.16
2020/11/25,12460,12460,,644.87
2020/11/26,12443,12443,,648.71
2020/11/27,12430,12430,,650.23
2020/11/30,12431,12431,,650.32
2020/12/1,12379,12379,,650.73
2020/12/2,12536,12536,,664.02
2020/12/3,12576,12576,,693.21
2020/12/4,12534,12534,,694.7
2020/12/7,12650,12650,,702.86
2020/12/8,12638,12638,,704.88
2020/12/9,12688,12688,,715.31
2020/12/10,12632,12632,,715.53
2020/12/11,12616,12616,,718.64
2020/12/14,12595,12595,,722.63
2020/12/15,12579,12579,,725.14
2020/12/16,12638,12638,,736.52
2020/12/17,12666,12666,,744.31
2020/12/18,12730,12730,,751.64
2020/12/21,12700,12700,,752.83
