ｅＭＡＸＩＳ Ｓｌｉｍ バランス（８資産均等型）,,,,
2022/6/28,13508,13508,,1494.71
2022/6/29,13497,13497,,1497.03
2022/6/30,13466,13466,,1494.81
2022/7/1,13349,13349,,1482.16
2022/7/4,13354,13354,,1483.85
2022/7/5,13431,13431,,1492.38
2022/7/6,13320,13320,,1480.13
2022/7/7,13345,13345,,1496.59
2022/7/8,13400,13400,,1503.99
2022/7/11,13456,13456,,1511.31
2022/7/12,13390,13390,,1506.79
2022/7/13,13346,13346,,1503.98
2022/7/14,13404,13404,,1512.04
2022/7/15,13398,13398,,1512.37
2022/7/19,13483,13483,,1526.91
2022/7/20,13611,13611,,1543.03
2022/7/21,13658,13658,,1549.64
2022/7/22,13643,13643,,1549.18
2022/7/25,13610,13610,,1545.48
2022/7/26,13623,13623,,1546.91
2022/7/27,13643,13643,,1550.61
2022/7/28,13672,13672,,1554.82
2022/7/29,13683,13683,,1557
2022/8/1,13648,13648,,1554.28
2022/8/2,13482,13482,,1535.81
2022/8/3,13579,13579,,1546.79
2022/8/4,13620,13620,,1564.1
2022/8/5,13638,13638,,1566.99
2022/8/8,13767,13767,,1582.27
2022/8/9,13759,13759,,1581.81
2022/8/10,13770,13770,,1586.87
2022/8/12,13798,13798,,1590.35
2022/8/15,13860,13860,,1599.71
2022/8/16,13864,13864,,1600.9
2022/8/17,13943,13943,,1616.12
2022/8/18,13927,13927,,1614.62
2022/8/19,13978,13978,,1621.15
2022/8/22,13932,13932,,1616.48
2022/8/23,13800,13800,,1601.75
2022/8/24,13740,13740,,1596.12
2022/8/25,13768,13768,,1600.22
2022/8/26,13856,13856,,1611.18
2022/8/29,13813,13813,,1607.61
2022/8/30,13826,13826,,1609.89
2022/8/31,13777,13777,,1604.18
2022/9/1,13751,13751,,1603.18
2022/9/2,13710,13710,,1599.62
2022/9/5,13715,13715,,1611.8
2022/9/6,13711,13711,,1612.11
2022/9/7,13830,13830,,1626.16
2022/9/8,14011,14011,,1648.95
2022/9/9,14010,14010,,1649.85
2022/9/12,14047,14047,,1657.12
2022/9/13,14122,14122,,1666.16
2022/9/14,14013,14013,,1653.31
2022/9/15,13885,13885,,1640.33
2022/9/16,13811,13811,,1636.93
2022/9/20,13773,13773,,1634.14
2022/9/21,13696,13696,,1625.43
2022/9/22,13648,13648,,1622.14
2022/9/26,13310,13310,,1583.28
2022/9/27,13197,13197,,1569.91
2022/9/28,13111,13111,,1562.27
2022/9/29,13212,13212,,1575.56
2022/9/30,13153,13153,,1569.43
2022/10/3,13177,13177,,1573.01
2022/10/4,13357,13357,,1595.8
2022/10/5,13452,13452,,1607.18
2022/10/6,13468,13468,,1609.1
2022/10/7,13362,13362,,1610.26
2022/10/11,13171,13171,,1587.78
2022/10/12,13145,13145,,1585.38
2022/10/13,13135,13135,,1588.55
2022/10/14,13248,13248,,1603.13
2022/10/17,13214,13214,,1600.73
2022/10/18,13372,13372,,1625.2
2022/10/19,13444,13444,,1635.65
2022/10/20,13364,13364,,1627.01
2022/10/21,13341,13341,,1625.04
2022/10/24,13320,13320,,1623.87
2022/10/25,13337,13337,,1626.86
2022/10/26,13485,13485,,1646.1
2022/10/27,13434,13434,,1641.3
2022/10/28,13476,13476,,1647.23
2022/10/31,13632,13632,,1666.78
2022/11/1,13660,13660,,1670.69
2022/11/2,13609,13609,,1665.34
2022/11/4,13464,13464,,1658.77
2022/11/7,13531,13531,,1668.04
2022/11/8,13591,13591,,1675.88
2022/11/9,13585,13585,,1676.26
2022/11/10,13562,13562,,1676.85
2022/11/11,13618,13618,,1683.95
2022/11/14,13557,13557,,1677.72
2022/11/15,13570,13570,,1679.29
2022/11/16,13603,13603,,1684.6
2022/11/17,13578,13578,,1687.83
2022/11/18,13582,13582,,1689.16
2022/11/21,13618,13618,,1694.51
2022/11/22,13704,13704,,1705.97
2022/11/24,13659,13659,,1702.22
2022/11/25,13681,13681,,1705.84
2022/11/28,13659,13659,,1703.19
2022/11/29,13560,13560,,1692.36
2022/11/30,13620,13620,,1701.65
2022/12/1,13630,13630,,1703.41
2022/12/2,13534,13534,,1691.98
2022/12/5,13483,13483,,1697.52
2022/12/6,13542,13542,,1705.7
2022/12/7,13532,13532,,1705.45
2022/12/8,13482,13482,,1700.22
2022/12/9,13565,13565,,1711.39
2022/12/12,13530,13530,,1710.2
2022/12/13,13589,13589,,1718.13
2022/12/14,13550,13550,,1715.4
2022/12/15,13561,13561,,1717.45
2022/12/16,13585,13585,,1721.35
2022/12/19,13370,13370,,1700.66
2022/12/20,13114,13114,,1668.88
2022/12/21,12938,12938,,1647.74
2022/12/22,13056,13056,,1664.97
2022/12/23,13038,13038,,1664.22
2022/12/26,13029,13029,,1664.08
2022/12/27,13104,13104,,1674.25
2022/12/28,13134,13134,,1678.1
2022/12/29,13088,13088,,1672.15
2022/12/30,13058,13058,,1673.25
2023/1/4,12903,12903,,1653.85
2023/1/5,13070,13070,,1675.83
2023/1/6,13104,13104,,1690.63
2023/1/10,13192,13192,,1705.03
2023/1/11,13248,13248,,1712.96
2023/1/12,13314,13314,,1725.96
2023/1/13,13197,13197,,1711.54
2023/1/16,13105,13105,,1700.41
2023/1/17,13133,13133,,1704.56
2023/1/18,13355,13355,,1733.46
2023/1/19,13119,13119,,1711.6
2023/1/20,13136,13136,,1714.64
2023/1/23,13273,13273,,1732.66
2023/1/24,13415,13415,,1752.6
2023/1/25,13433,13433,,1754.99
2023/1/26,13368,13368,,1746.44
2023/1/27,13449,13449,,1757.1
2023/1/30,13509,13509,,1764.87
2023/1/31,13424,13424,,1756.05
2023/2/1,13422,13422,,1756.39
2023/2/2,13412,13412,,1755.79
2023/2/3,13496,13496,,1777.93
2023/2/6,13649,13649,,1799.16
2023/2/7,13563,13563,,1787.66
2023/2/8,13471,13471,,1776.23
2023/2/9,13495,13495,,1779.52
2023/2/10,13477,13477,,1779.75
2023/2/13,13434,13434,,1774.31
2023/2/14,13537,13537,,1789.48
2023/2/15,13530,13530,,1789.31
2023/2/16,13603,13603,,1804.29
2023/2/17,13578,13578,,1802.34
2023/2/20,13575,13575,,1802.82
2023/2/21,13567,13567,,1801.8
2023/2/22,13492,13492,,1791.84
2023/2/24,13479,13479,,1791.95
2023/2/27,13525,13525,,1798.31
2023/2/28,13551,13551,,1802.55
2023/3/1,13505,13505,,1797.7
2023/3/2,13523,13523,,1801.55
2023/3/3,13581,13581,,1820.4
2023/3/6,13630,13630,,1828.44
2023/3/7,13658,13658,,1832.07
2023/3/8,13626,13626,,1827.96
2023/3/9,13636,13636,,1829.38
2023/3/10,13471,13471,,1809.83
2023/3/13,13293,13293,,1786.13
2023/3/14,13239,13239,,1780.4
2023/3/15,13318,13318,,1790.85
2023/3/16,13168,13168,,1771.26
2023/3/17,13200,13200,,1777.26
2023/3/20,13106,13106,,1770.62
2023/3/22,13184,13184,,1781.59
2023/3/23,13044,13044,,1764.27
2023/3/24,13052,13052,,1766.74
2023/3/27,13076,13076,,1770.64
2023/3/28,13099,13099,,1775.23
2023/3/29,13181,13181,,1788.61
2023/3/30,13343,13343,,1812.12
2023/3/31,13479,13479,,1830.88
2023/4/3,13562,13562,,1842.85
2023/4/4,13556,13556,,1842.89
2023/4/5,13440,13440,,1837.89
2023/4/6,13366,13366,,1828.36
2023/4/7,13416,13416,,1835.18
2023/4/10,13473,13473,,1843.84
2023/4/11,13547,13547,,1853.93
2023/4/12,13592,13592,,1860.07
2023/4/13,13572,13572,,1861.57
2023/4/14,13581,13581,,1862.45
2023/4/17,13635,13635,,1874.83
2023/4/18,13713,13713,,1885.4
2023/4/19,13699,13699,,1884.52
2023/4/20,13722,13722,,1887.45
2023/4/21,13676,13676,,1880.61
2023/4/24,13654,13654,,1878.09
2023/4/25,13697,13697,0,1883.94
2023/4/26,13587,13587,,1866.96
2023/4/27,13578,13578,,1865.77
2023/4/28,13719,13719,,1886.86
2023/5/1,13960,13960,,1920.44
2023/5/2,13978,13978,,1923.36
2023/5/8,13886,13886,,1910.7
2023/5/9,13915,13915,,1925.84
2023/5/10,13845,13845,,1916.17
2023/5/11,13806,13806,,1913.6
2023/5/12,13802,13802,,1913.89
2023/5/15,13905,13905,,1928.08
2023/5/16,13954,13954,,1935.21
2023/5/17,13926,13926,,1932.81
2023/5/18,14008,14008,,1944.21
2023/5/19,14045,14045,,1949.13
2023/5/22,14021,14021,,1950.71
2023/5/23,14060,14060,,1955.09
2023/5/24,14001,14001,,1947.79
2023/5/25,13966,13966,,1942.87
2023/5/26,13969,13969,,1943.34
2023/5/29,14112,14112,,1964.55
2023/5/30,14098,14098,,1962.57
2023/5/31,14066,14066,,1958.07
2023/6/1,13984,13984,,1947.16
2023/6/2,14064,14064,,1958.98
2023/6/5,14276,14276,,1999.87
2023/6/6,14257,14257,,1997.77
2023/6/7,14245,14245,,1996.89
2023/6/8,14273,14273,,2000.51
2023/6/9,14288,14288,,2003.15
2023/6/12,14319,14319,,2010.58
2023/6/13,14366,14366,,2017.5
2023/6/14,14447,14447,,2028.9
2023/6/15,14508,14508,,2040.24
2023/6/16,14575,14575,,2055
2023/6/19,14679,14679,,2071.12
2023/6/20,14667,14667,,2069.58
2023/6/21,14599,14599,,2059.91
2023/6/22,14592,14592,,2060.13
2023/6/23,14585,14585,,2059.43
2023/6/26,14545,14545,,2053.76
2023/6/27,14592,14592,,2061.28
2023/6/28,14710,14710,,2080
2023/6/29,14719,14719,,2081.83
2023/6/30,14744,14744,,2086.04
2023/7/3,14807,14807,,2095.47
2023/7/4,14846,14846,,2101.1
2023/7/5,14862,14862,,2115.3
2023/7/6,14781,14781,,2103.79
2023/7/7,14635,14635,,2085.64
2023/7/10,14525,14525,,2070.8
2023/7/11,14486,14486,,2066.28
2023/7/12,14441,14441,,2063.42
2023/7/13,14478,14478,,2069.53
2023/7/14,14539,14539,,2080
2023/7/18,14603,14603,,2095.36
2023/7/19,14652,14652,,2103.56
2023/7/20,14711,14711,,2114.61
2023/7/21,14692,14692,,2112.3
2023/7/24,14843,14843,,2135.44
2023/7/25,14836,14836,,2135.38
2023/7/26,14844,14844,,2137.61
2023/7/27,14826,14826,,2136.27
2023/7/28,14689,14689,,2117.51
2023/7/31,14827,14827,,2138.22
2023/8/1,14943,14943,,2155.63
2023/8/2,14909,14909,,2151.83
2023/8/3,14787,14787,,2145.42
2023/8/4,14694,14694,,2132.82
2023/8/7,14667,14667,,2129.32
2023/8/8,14784,14784,,2146.86
2023/8/9,14759,14759,,2143.26
2023/8/10,14818,14818,,2156.08
2023/8/14,14814,14814,,2155.6
2023/8/15,14790,14790,,2155.21
2023/8/16,14710,14710,,2145.47
2023/8/17,14697,14697,,2150.72
2023/8/18,14610,14610,,2138.54
2023/8/21,14566,14566,,2133.2
2023/8/22,14630,14630,,2143.31
2023/8/23,14631,14631,,2144.95
2023/8/24,14692,14692,,2154.42
2023/8/25,14734,14734,,2161.11
2023/8/28,14781,14781,,2168.9
2023/8/29,14844,14844,,2179.18
2023/8/30,14917,14917,,2189.87
2023/8/31,14957,14957,,2197.53
2023/9/1,14911,14911,,2191.27
2023/9/4,14960,14960,,2198.96
2023/9/5,15003,15003,,2216.12
2023/9/6,15009,15009,,2216.98
2023/9/7,14970,14970,,2213.8
2023/9/8,14874,14874,,2200.25
2023/9/11,14850,14850,,2197.08
2023/9/12,14881,14881,,2205.74
2023/9/13,14885,14885,,2208.84
2023/9/14,14902,14902,,2213.05
2023/9/15,15001,15001,,2229.05
2023/9/19,14948,14948,,2227.32
2023/9/20,14910,14910,,2223.23
2023/9/21,14902,14902,,2223.01
2023/9/22,14718,14718,,2196.86
2023/9/25,14777,14777,,2206.76
2023/9/26,14751,14751,,2203.35
2023/9/27,14682,14682,,2195.33
2023/9/28,14640,14640,,2190.02
2023/9/29,14661,14661,,2194.14
2023/10/2,14686,14686,,2198.78
2023/10/3,14571,14571,,2182.17
2023/10/4,14346,14346,,2148.49
2023/10/5,14407,14407,,2170.39
2023/10/6,14416,14416,,2171.91
2023/10/10,14541,14541,,2191.94
2023/10/11,14623,14623,,2204.74
2023/10/12,14760,14760,,2229.84
2023/10/13,14711,14711,,2222.92
2023/10/16,14594,14594,,2206.2
2023/10/17,14658,14658,,2216.33
2023/10/18,14678,14678,,2226.31
2023/10/19,14552,14552,,2208.55
2023/10/20,14448,14448,,2193.05
2023/10/23,14371,14371,,2181.94
2023/10/24,14354,14354,,2180.77
2023/10/25,14432,14432,,2192.66
2023/10/26,14326,14326,,2178.63
2023/10/27,14384,14384,,2188.97
2023/10/30,14287,14287,,2175.5
2023/10/31,14330,14330,,2182.8
2023/11/1,14520,14520,,2211.6
2023/11/2,14558,14558,,2218.47
2023/11/6,14833,14833,,2271.93
2023/11/7,14835,14835,,2273.38
2023/11/8,14812,14812,,2270.18
2023/11/9,14862,14862,,2277.39
2023/11/10,14830,14830,,2275.27
2023/11/13,14860,14860,,2279.49
2023/11/14,14885,14885,,2284.12
2023/11/15,15085,15085,,2315.52
2023/11/16,15174,15174,,2328.9
2023/11/17,15150,15150,,2331.78
2023/11/20,15093,15093,,2321.81
2023/11/21,15045,15045,,2313.64
2023/11/22,15042,15042,,2312.57
2023/11/24,15136,15136,,2327.03
2023/11/27,15114,15114,,2323.32
2023/11/28,15039,15039,,2311.73
2023/11/29,15006,15006,,2307.51
2023/11/30,15049,15049,,2314.14
2023/12/1,15072,15072,,2317.32
2023/12/4,15046,15046,,2315.17
2023/12/5,15066,15066,,2329.93
2023/12/6,15098,15098,,2333.45
2023/12/7,15046,15046,,2325.99
2023/12/8,14781,14781,,2284.71
2023/12/11,14947,14947,,2310.82
2023/12/12,14983,14983,,2319.05
2023/12/13,14991,14991,,2320.31
2023/12/14,14891,14891,,2305.65
2023/12/15,15042,15042,,2328.55
2023/12/18,14983,14983,,2324.71
2023/12/19,15018,15018,,2331.22
2023/12/20,15192,15192,,2358.17
2023/12/21,15073,15073,,2339.25
2023/12/22,15050,15050,,2335.97
2023/12/25,15024,15024,,2331.12
2023/12/26,15032,15032,,2331.55
2023/12/27,15144,15144,,2348.88
2023/12/28,15166,15166,,2352.22
2023/12/29,15197,15197,,2356.67
2024/1/4,15130,15130,,2345.26
2024/1/5,15272,15272,,2367.7
2024/1/9,15258,15258,,2375.5
2024/1/10,15289,15289,,2381.41
2024/1/11,15409,15409,,2401.71
2024/1/12,15408,15408,,2402.71
2024/1/15,15461,15461,,2411.2
2024/1/16,15460,15460,,2410.53
2024/1/17,15451,15451,,2409.11
2024/1/18,15373,15373,,2400.15
2024/1/19,15402,15402,,2405.54
2024/1/22,15531,15531,,2432.56
2024/1/23,15510,15510,,2429.79
2024/1/24,15475,15475,,2425.62
2024/1/25,15457,15457,,2423.35
2024/1/26,15463,15463,,2424.8
2024/1/29,15515,15515,,2434.66
2024/1/30,15507,15507,,2433.39
2024/1/31,15500,15500,,2433.64
2024/2/1,15384,15384,,2415.91
2024/2/2,15469,15469,,2430.09
2024/2/5,15573,15573,,2457.47
2024/2/6,15482,15482,,2444.51
2024/2/7,15498,15498,,2448.05
2024/2/8,15543,15543,,2455.52
2024/2/9,15607,15607,,2466.02
2024/2/13,15662,15662,,2477.84
2024/2/14,15611,15611,,2469.93
2024/2/15,15633,15633,,2473.56
2024/2/16,15722,15722,,2490.06
2024/2/19,15713,15713,,2496.93
2024/2/20,15721,15721,,2499.2
2024/2/21,15716,15716,,2498.39
2024/2/22,15774,15774,,2509.94
2024/2/26,15851,15851,,2523.6
2024/2/27,15838,15838,,2522.11
2024/2/28,15843,15843,,2524.23
2024/2/29,15811,15811,,2519.69
2024/3/1,15836,15836,,2524.78
2024/3/4,15892,15892,,2535.45
2024/3/5,15943,15943,,2554.66
2024/3/6,15882,15882,,2545.82
2024/3/7,15830,15830,,2538.41
2024/3/8,15807,15807,,2535.81
2024/3/11,15724,15724,,2523.74
2024/3/12,15696,15696,,2523.27
2024/3/13,15749,15749,,2533.35
2024/3/14,15787,15787,,2540.2
2024/3/15,15828,15828,,2547.1
2024/3/18,15872,15872,,2560.47
2024/3/19,15956,15956,,2577.11
2024/3/21,16179,16179,,2616.32
2024/3/22,16298,16298,,2636.11
2024/3/25,16208,16208,,2623.95
2024/3/26,16187,16187,,2621.08
2024/3/27,16214,16214,,2627.15
2024/3/28,16243,16243,,2633.8
2024/3/29,16259,16259,,2637.5
2024/4/1,16231,16231,,2634.36
2024/4/2,16171,16171,,2624.62
2024/4/3,16109,16109,,2614.57
2024/4/4,16146,16146,,2637.1
2024/4/5,16058,16058,,2623.94
2024/4/8,16165,16165,,2641.51
2024/4/9,16255,16255,,2659.16
2024/4/10,16266,16266,,2666.31
2024/4/11,16219,16219,,2659.78
2024/4/12,16207,16207,,2660.62
2024/4/15,16133,16133,,2649.34
2024/4/16,16068,16068,,2645.19
2024/4/17,15971,15971,,2631.64
2024/4/18,15960,15960,,2630.32
2024/4/19,15939,15939,,2628.86
2024/4/22,15965,15965,,2633.42
2024/4/23,16030,16030,,2644.39
2024/4/24,16138,16138,,2663.53
2024/4/25,16149,16149,0,2666.82
2024/4/26,16161,16161,,2669.8
2024/4/30,16405,16405,,2710.2
2024/5/1,16368,16368,,2705.58
2024/5/2,16277,16277,,2692.42
2024/5/7,16377,16377,,2708.97
2024/5/8,16406,16406,,2729.69
2024/5/9,16437,16437,,2737.56
2024/5/10,16479,16479,,2749.09
2024/5/13,16513,16513,,2755.59
2024/5/14,16567,16567,,2766.04
2024/5/15,16607,16607,,2773.9
2024/5/16,16545,16545,,2762.43
2024/5/17,16666,16666,,2782.64
2024/5/20,16697,16697,,2792.21
2024/5/21,16711,16711,,2795.36
2024/5/22,16654,16654,,2793.93
2024/5/23,16663,16663,,2796.67
2024/5/24,16584,16584,,2784.02
2024/5/27,16580,16580,,2784.74
2024/5/28,16626,16626,,2793.71
2024/5/29,16572,16572,,2784.64
2024/5/30,16455,16455,,2769.88
2024/5/31,16461,16461,,2772.05
2024/6/3,16538,16538,,2786.18
2024/6/4,16550,16550,,2789.3
2024/6/5,16418,16418,,2781.4
2024/6/6,16530,16530,,2802.5
2024/6/7,16532,16532,,2804.85
2024/6/10,16558,16558,,2810.06
2024/6/11,16558,16558,,2810.78
2024/6/12,16513,16513,,2803.08
2024/6/13,16536,16536,,2814.02
2024/6/14,16604,16604,,2827.65
2024/6/17,16570,16570,,2828.91
2024/6/18,16601,16601,,2834.87
2024/6/19,16692,16692,,2853.47
2024/6/20,16726,16726,,2860.15
2024/6/21,16762,16762,,2866.23
2024/6/24,16820,16820,,2878.17
2024/6/25,16877,16877,,2888.71
2024/6/26,16874,16874,,2888.59
2024/6/27,16874,16874,,2891.19
2024/6/28,16916,16916,,2899.69
2024/7/1,16945,16945,,2905.65
2024/7/2,16979,16979,,2912.55
2024/7/3,16994,16994,,2915.09
2024/7/4,17088,17088,,2949.02
2024/7/5,17086,17086,,2950.79
2024/7/8,17079,17079,,2949.59
2024/7/9,17134,17134,,2960.83
2024/7/10,17182,17182,,2975.21
2024/7/11,17275,17275,,2992.25
2024/7/12,17190,17190,,2980.38
2024/7/16,17201,17201,,2983.32
2024/7/17,17260,17260,,2993.99
2024/7/18,17027,17027,,2962.75
2024/7/19,17046,17046,,2967.91
2024/7/22,16949,16949,,2952.36
2024/7/23,16925,16925,,2948.58
2024/7/24,16817,16817,,2932.13
2024/7/25,16483,16483,,2875.93
2024/7/26,16495,16495,,2879.09
2024/7/29,16600,16600,,2899.57
2024/7/30,16627,16627,,2905.1
2024/7/31,16553,16553,,2894.23
2024/8/1,16360,16360,,2861.18
2024/8/2,16194,16194,,2834.13
2024/8/5,15590,15590,,2740.68
2024/8/6,15597,15597,,2742.85
2024/8/7,15850,15850,,2787.32
2024/8/8,15806,15806,,2776.59
2024/8/9,15965,15965,,2806
2024/8/13,16102,16102,,2835.35
2024/8/14,16224,16224,,2858.01
2024/8/15,16299,16299,,2874.59
2024/8/16,16503,16503,,2911.98
2024/8/19,16445,16445,,2912.07
2024/8/20,16448,16448,,2914.33
2024/8/21,16377,16377,,2902.78
2024/8/22,16388,16388,,2906.78
2024/8/23,16429,16429,,2915.59
2024/8/26,16342,16342,,2900.59
2024/8/27,16470,16470,,2923.97
2024/8/28,16430,16430,,2916.96
2024/8/29,16415,16415,,2917.54
2024/8/30,16412,16412,,2918.39
2024/9/2,16552,16552,,2944.15
2024/9/3,16616,16616,,2955.93
2024/9/4,16343,16343,,2907.21
2024/9/5,16205,16205,,2898.5
2024/9/6,16183,16183,,2895.27
2024/9/9,16080,16080,,2878.89
2024/9/10,16159,16159,,2893.92
2024/9/11,16039,16039,,2877.67
2024/9/12,16166,16166,,2902.79
2024/9/13,16155,16155,,2902.31
2024/9/17,16180,16180,,2913.41
2024/9/18,16247,16247,,2926.21
2024/9/19,16393,16393,,2955.32
2024/9/20,16430,16430,,2961.99
2024/9/24,16531,16531,,2982.23
2024/9/25,16588,16588,,2994.94
2024/9/26,16711,16711,,3018
2024/9/27,16888,16888,,3052.19
2024/9/30,16596,16596,,3000.23
2024/10/1,16712,16712,,3021.85
2024/10/2,16631,16631,,3008.87
2024/10/3,16893,16893,,3056.16
2024/10/4,16810,16810,,3055.67
2024/10/7,16935,16935,,3079.79
2024/10/8,16822,16822,,3059.21
2024/10/9,16812,16812,,3057.47
2024/10/10,16877,16877,,3075.28
2024/10/11,16821,16821,,3064.88
2024/10/15,16949,16949,,3089.9
2024/10/16,16870,16870,,3075.48
2024/10/17,16922,16922,,3088.08
2024/10/18,16928,16928,,3096.69
2024/10/21,16929,16929,,3097.08
2024/10/22,16900,16900,,3092.39
2024/10/23,16924,16924,,3097.35
2024/10/24,16986,16986,,3109.2
2024/10/25,16941,16941,,3101.12
2024/10/28,17037,17037,,3119.3
2024/10/29,17040,17040,,3121.74
2024/10/30,17066,17066,,3128.19
2024/10/31,17052,17052,,3125.62
2024/11/1,16817,16817,,3082.45
2024/11/5,16874,16874,,3093.74
2024/11/6,17014,17014,,3134.34
2024/11/7,17093,17093,,3150.41
2024/11/8,17093,17093,,3151.08
2024/11/11,17089,17089,,3150.63
2024/11/12,17101,17101,,3157.89
2024/11/13,17028,17028,,3144.27
2024/11/14,17034,17034,,3147.63
2024/11/15,17076,17076,,3155.89
2024/11/18,16903,16903,,3123.95
2024/11/19,16974,16974,,3146.5
2024/11/20,17033,17033,,3158.26
2024/11/21,16995,16995,,3151.91
2024/11/22,16968,16968,,3149.45
2024/11/25,17008,17008,,3157.71
2024/11/26,17023,17023,,3160.5
2024/11/27,16911,16911,,3141.27
2024/11/28,16888,16888,,3138.09
2024/11/29,16786,16786,,3119.65
2024/12/2,16767,16767,,3116.2
2024/12/3,16770,16770,,3118.42
2024/12/4,16757,16757,,3128.87
2024/12/5,16816,16816,,3141.49
2024/12/6,16787,16787,,3136.07
2024/12/9,16777,16777,,3135.55
2024/12/10,16901,16901,,3158.5
2024/12/11,16897,16897,,3161.22
2024/12/12,16957,16957,,3174.34
2024/12/13,16955,16955,,3173.89
2024/12/16,16977,16977,,3177.72
