ｅＭＡＸＩＳ Ｓｌｉｍ 全世界株式（除く日本）,,,,
基準日,基準価額(円),基準価額（分配金再投資）(円),分配金（税引前）(円),純資産総額（億円）
2018/3/19,9973,9973,,0.1
2018/3/20,9887,9887,,0.1
2018/3/22,9870,9870,,0.1
2018/3/23,9600,9600,,0.11
2018/3/26,9444,9444,,0.18
2018/3/27,9654,9654,,0.37
2018/3/28,9570,9570,,0.54
2018/3/29,9643,9643,,0.62
2018/3/30,9680,9680,,0.75
2018/4/2,9694,9694,,0.83
2018/4/3,9517,9517,,0.82
2018/4/4,9636,9636,,0.83
2018/4/5,9704,9704,,1.14
2018/4/6,9836,9836,,1.55
2018/4/9,9676,9676,,1.52
2018/4/10,9702,9702,,1.75
2018/4/11,9874,9874,,2.24
2018/4/12,9819,9819,,2.25
2018/4/13,9914,9914,,2.4
2018/4/16,9903,9903,,2.5
2018/4/17,9907,9907,,2.69
2018/4/18,9993,9993,,2.98
2018/4/19,10052,10052,,3.11
2018/4/20,10015,10015,,3.24
2018/4/23,9972,9972,,3.31
2018/4/24,10037,10037,,3.59
2018/4/25,9979,9979,,3.75
2018/4/26,9997,9997,,3.91
2018/4/27,10062,10062,,4.04
2018/5/1,10057,10057,,4.13
2018/5/2,10096,10096,,4.19
2018/5/7,10015,10015,,4.15
2018/5/8,10046,10046,,4.43
2018/5/9,10074,10074,,4.45
2018/5/10,10208,10208,,5.14
2018/5/11,10257,10257,,5.14
2018/5/14,10273,10273,,5.35
2018/5/15,10323,10323,,5.69
2018/5/16,10296,10296,,6.07
2018/5/17,10331,10331,,6.33
2018/5/18,10382,10382,,6.43
2018/5/21,10358,10358,,6.61
2018/5/22,10417,10417,,6.7
2018/5/23,10396,10396,,7.51
2018/5/24,10250,10250,,7.41
2018/5/25,10218,10218,,7.61
2018/5/28,10193,10193,,7.67
2018/5/29,10147,10147,,7.75
2018/5/30,9941,9941,,7.59
2018/5/31,10062,10062,,8.17
2018/6/1,10046,10046,,8.51
2018/6/4,10208,10208,,9.04
2018/6/5,10293,10293,,9.53
2018/6/6,10284,10284,,9.64
2018/6/7,10391,10391,,9.84
2018/6/8,10358,10358,,9.86
2018/6/11,10311,10311,,9.87
2018/6/12,10419,10419,,10.18
2018/6/13,10439,10439,,10.55
2018/6/14,10401,10401,,10.65
2018/6/15,10416,10416,,10.76
2018/6/18,10373,10373,,10.89
2018/6/19,10302,10302,,11.13
2018/6/20,10213,10213,,11.04
2018/6/21,10278,10278,,11.72
2018/6/22,10176,10176,,11.81
2018/6/25,10196,10196,,11.96
2018/6/26,10042,10042,,11.85
2018/6/27,10072,10072,,12.09
2018/6/28,10010,10010,,12.18
2018/6/29,10078,10078,,12.38
2018/7/2,10180,10180,,12.64
2018/7/3,10164,10164,,12.79
2018/7/4,10110,10110,,12.73
2018/7/5,10110,10110,,13.04
2018/7/6,10206,10206,,13.16
2018/7/9,10271,10271,,13.51
2018/7/10,10416,10416,,13.75
2018/7/11,10424,10424,,13.89
2018/7/12,10433,10433,,14.03
2018/7/13,10577,10577,,14.67
2018/7/17,10551,10551,,14.64
2018/7/18,10619,10619,,14.83
2018/7/19,10623,10623,,15.09
2018/7/20,10567,10567,,15.11
2018/7/23,10441,10441,,15.17
2018/7/24,10457,10457,,15.34
2018/7/25,10526,10526,,15.69
2018/7/26,10545,10545,,15.92
2018/7/27,10557,10557,,16.06
2018/7/30,10533,10533,,16.12
2018/7/31,10487,10487,,16.24
2018/8/1,10600,10600,,16.57
2018/8/2,10564,10564,,16.77
2018/8/3,10542,10542,,16.92
2018/8/6,10534,10534,,17.03
2018/8/7,10559,10559,,17.15
2018/8/8,10619,10619,,17.47
2018/8/9,10564,10564,,16.72
2018/8/10,10549,10549,,16.85
2018/8/13,10390,10390,,16.7
2018/8/14,10357,10357,,16.89
2018/8/15,10447,10447,,17.5
2018/8/16,10266,10266,,17.56
2018/8/17,10361,10361,,17.97
2018/8/20,10370,10370,,18.15
2018/8/21,10368,10368,,18.21
2018/8/22,10434,10434,,18.58
2018/8/23,10496,10496,,18.82
2018/8/24,10533,10533,,18.95
2018/8/27,10571,10571,,19.05
2018/8/28,10673,10673,,19.41
2018/8/29,10677,10677,,19.42
2018/8/30,10780,10780,,19.98
2018/8/31,10648,10648,,19.83
2018/9/3,10596,10596,,19.8
2018/9/4,10598,10598,,19.86
2018/9/5,10596,10596,,19.86
2018/9/6,10509,10509,,20.09
2018/9/7,10397,10397,,20.03
2018/9/10,10411,10411,,20.18
2018/9/11,10473,10473,,20.57
2018/9/12,10504,10504,,21.08
2018/9/13,10515,10515,,21.23
2018/9/14,10640,10640,,21.6
2018/9/18,10585,10585,,21.58
2018/9/19,10678,10678,,21.78
2018/9/20,10721,10721,,22.11
2018/9/21,10843,10843,,22.4
2018/9/25,10849,10849,,22.56
2018/9/26,10848,10848,,22.71
2018/9/27,10833,10833,,22.67
2018/9/28,10906,10906,,23.38
2018/10/1,10913,10913,,23.54
2018/10/2,10939,10939,,23.79
2018/10/3,10857,10857,,23.61
2018/10/4,10933,10933,,24.13
2018/10/5,10805,10805,,23.97
2018/10/9,10578,10578,,23.64
2018/10/10,10588,10588,,23.84
2018/10/11,10255,10255,,23.37
2018/10/12,10037,10037,,23.13
2018/10/15,10127,10127,,23.68
2018/10/16,10082,10082,,23.98
2018/10/17,10309,10309,,24.98
2018/10/18,10307,10307,,25.3
2018/10/19,10145,10145,,24.91
2018/10/22,10163,10163,,25.36
2018/10/23,10159,10159,,25.54
2018/10/24,10039,10039,,25.55
2018/10/25,9769,9769,,25.07
2018/10/26,9914,9914,,25.69
2018/10/29,9743,9743,,25.56
2018/10/30,9754,9754,,25.75
2018/10/31,9918,9918,,26.57
2018/11/1,10008,10008,,27.14
2018/11/2,10137,10137,,27.71
2018/11/5,10167,10167,,28.17
2018/11/6,10190,10190,,28.43
2018/11/7,10231,10231,,28.75
2018/11/8,10432,10432,,29.44
2018/11/9,10436,10436,,29.58
2018/11/12,10324,10324,,29.37
2018/11/13,10124,10124,,28.86
2018/11/14,10170,10170,,28.99
2018/11/15,10089,10089,,29.16
2018/11/16,10159,10159,,29.47
2018/11/19,10110,10110,,29.56
2018/11/20,9991,9991,,29.31
2018/11/21,9832,9832,,28.95
2018/11/22,9912,9912,,29.48
2018/11/26,9844,9844,,29.4
2018/11/27,10012,10012,,29.9
2018/11/28,10045,10045,,30.43
2018/11/29,10209,10209,,31.09
2018/11/30,10198,10198,,31.2
2018/12/3,10246,10246,,31.45
2018/12/4,10373,10373,,31.86
2018/12/5,10074,10074,,31.3
2018/12/6,10038,10038,,31.27
2018/12/7,9924,9924,,30.92
2018/12/10,9774,9774,,30.79
2018/12/11,9760,9760,,30.9
2018/12/12,9822,9822,,31.52
2018/12/13,9910,9910,,32.09
2018/12/14,9932,9932,,32.4
2018/12/17,9760,9760,,31.97
2018/12/18,9558,9558,,31.41
2018/12/19,9514,9514,,31.61
2018/12/20,9439,9439,,31.39
2018/12/21,9218,9218,,31.15
2018/12/25,8818,8818,,30.15
2018/12/26,8865,8865,,30.49
2018/12/27,9156,9156,,31.48
2018/12/28,9184,9184,,31.58
2019/1/4,8845,8845,,31.08
2019/1/7,9184,9184,,32.45
2019/1/8,9271,9271,,33.4
2019/1/9,9336,9336,,34.09
2019/1/10,9379,9379,,34.36
2019/1/11,9433,9433,,34.85
2019/1/15,9376,9376,,34.89
2019/1/16,9459,9459,,35.48
2019/1/17,9531,9531,,36.1
2019/1/18,9615,9615,,36.56
2019/1/21,9756,9756,,37.22
2019/1/22,9756,9756,,37.33
2019/1/23,9630,9630,,36.84
2019/1/24,9653,9653,,37.21
2019/1/25,9687,9687,,37.61
2019/1/28,9754,9754,,37.97
2019/1/29,9669,9669,,37.74
2019/1/30,9697,9697,,38.04
2019/1/31,9786,9786,,38.46
2019/2/1,9848,9848,,38.78
2019/2/4,9914,9914,,39.17
2019/2/5,9994,9994,,39.95
2019/2/6,10048,10048,,40.31
2019/2/7,10025,10025,,40.22
2019/2/8,9919,9919,,39.8
2019/2/12,9979,9979,,40.03
2019/2/13,10089,10089,,40.51
2019/2/14,10145,10145,,41.02
2019/2/15,10083,10083,,40.79
2019/2/18,10183,10183,,41.26
2019/2/19,10192,10192,,41.65
2019/2/20,10235,10235,,41.82
2019/2/21,10272,10272,,42.16
2019/2/22,10252,10252,,42.26
2019/2/25,10318,10318,,42.54
2019/2/26,10369,10369,,43.06
2019/2/27,10331,10331,,43.18
2019/2/28,10346,10346,,43.52
2019/3/1,10376,10376,,44.16
2019/3/4,10472,10472,,45.01
2019/3/5,10437,10437,,45.49
2019/3/6,10413,10413,,46.06
2019/3/7,10366,10366,,46.04
2019/3/8,10261,10261,,45.46
2019/3/11,10158,10158,,45.09
2019/3/12,10342,10342,,45.87
2019/3/13,10357,10357,,46.14
2019/3/14,10424,10424,,46.68
2019/3/15,10486,10486,,47.1
2019/3/18,10518,10518,,47.22
2019/3/19,10548,10548,,47.67
2019/3/20,10588,10588,,48.01
2019/3/22,10537,10537,,48.08
2019/3/25,10277,10277,,47.11
2019/3/26,10281,10281,,47.44
2019/3/27,10367,10367,,47.99
2019/3/28,10308,10308,,47.9
2019/3/29,10391,10391,,48.46
2019/4/1,10476,10476,,48.91
2019/4/2,10624,10624,,49.68
2019/4/3,10649,10649,,50.44
2019/4/4,10704,10704,,50.75
2019/4/5,10732,10732,,50.87
2019/4/8,10737,10737,,50.97
2019/4/9,10754,10754,,51.05
2019/4/10,10689,10689,,50.98
2019/4/11,10718,10718,,51.39
2019/4/12,10771,10771,,51.79
2019/4/15,10855,10855,,52.33
2019/4/16,10849,10849,,53.06
2019/4/17,10880,10880,,53.17
2019/4/18,10862,10862,,53.6
2019/4/19,10860,10860,,53.62
2019/4/22,10858,10858,,53.67
2019/4/23,10845,10845,,53.61
2019/4/24,10919,10919,,53.97
2019/4/25,10908,10908,0,54.34
2019/4/26,10845,10845,,53.95
2019/5/7,10733,10733,,53.47
2019/5/8,10537,10537,,52.59
2019/5/9,10504,10504,,53.58
2019/5/10,10416,10416,,53.45
2019/5/13,10444,10444,,53.73
2019/5/14,10208,10208,,52.74
2019/5/15,10291,10291,,53.17
2019/5/16,10334,10334,,53.88
2019/5/17,10456,10456,,54.41
2019/5/20,10411,10411,,54.63
2019/5/21,10349,10349,,54.2
2019/5/22,10454,10454,,55.04
2019/5/23,10406,10406,,55
2019/5/24,10233,10233,,54.55
2019/5/27,10246,10246,,55.42
2019/5/28,10258,10258,,55.85
2019/5/29,10169,10169,,55.37
2019/5/30,10117,10117,,55.68
2019/5/31,10118,10118,,55.9
2019/6/3,9946,9946,,55.1
2019/6/4,9923,9923,,55.19
2019/6/5,10086,10086,,57.06
2019/6/6,10161,10161,,57.71
2019/6/7,10221,10221,,58.39
2019/6/10,10325,10325,,59.25
2019/6/11,10380,10380,,59.57
2019/6/12,10421,10421,,60.21
2019/6/13,10372,10372,,60.26
2019/6/14,10389,10389,,60.64
2019/6/17,10367,10367,,61.04
2019/6/18,10363,10363,,61.13
2019/6/19,10477,10477,,62.1
2019/6/20,10471,10471,,62.13
2019/6/21,10532,10532,,62.64
2019/6/24,10527,10527,,62.87
2019/6/25,10503,10503,,62.86
2019/6/26,10422,10422,,63.06
2019/6/27,10454,10454,,63.41
2019/6/28,10502,10502,,63.82
2019/7/1,10595,10595,,64.35
2019/7/2,10680,10680,,65.32
2019/7/3,10639,10639,,65.07
2019/7/4,10719,10719,,66.98
2019/7/5,10737,10737,,66.93
2019/7/8,10753,10753,,67.03
2019/7/9,10726,10726,,67.11
2019/7/10,10733,10733,,67.43
2019/7/11,10704,10704,,67.33
2019/7/12,10755,10755,,68.14
2019/7/16,10741,10741,,68.09
2019/7/17,10752,10752,,68.84
2019/7/18,10656,10656,,68.95
2019/7/19,10654,10654,,69.11
2019/7/22,10654,10654,,69.29
2019/7/23,10673,10673,,69.58
2019/7/24,10746,10746,,70.42
2019/7/25,10779,10779,,70.84
2019/7/26,10779,10779,,71.31
2019/7/29,10795,10795,,71.56
2019/7/30,10824,10824,,71.81
2019/7/31,10750,10750,,71.4
2019/8/1,10704,10704,,71.59
2019/8/2,10442,10442,,69.98
2019/8/5,10242,10242,,69.78
2019/8/6,9926,9926,,67.84
2019/8/7,10015,10015,,68.8
2019/8/8,10023,10023,,69.35
2019/8/9,10192,10192,,70.97
2019/8/13,9976,9976,,70.1
2019/8/14,10159,10159,,71.67
2019/8/15,9889,9889,,70.56
2019/8/16,9896,9896,,70.85
2019/8/19,10050,10050,,73.17
2019/8/20,10181,10181,,74.61
2019/8/21,10100,10100,,74.43
2019/8/22,10204,10204,,75.58
2019/8/23,10181,10181,,75.65
2019/8/26,9855,9855,,73.31
2019/8/27,9973,9973,,74.28
2019/8/28,9957,9957,,74.17
2019/8/29,10023,10023,,75.44
2019/8/30,10169,10169,,76.76
2019/9/2,10164,10164,,76.92
2019/9/3,10178,10178,,77.2
2019/9/4,10088,10088,,76.52
2019/9/5,10266,10266,,79.43
2019/9/6,10444,10444,,80.96
2019/9/9,10452,10452,,81.23
2019/9/10,10502,10502,,81.75
2019/9/11,10526,10526,,82.05
2019/9/12,10641,10641,,83.29
2019/9/13,10697,10697,,84.06
2019/9/17,10661,10661,,84.28
2019/9/18,10681,10681,,84.59
2019/9/19,10693,10693,,85.09
2019/9/20,10671,10671,,85.22
2019/9/24,10580,10580,,84.58
2019/9/25,10463,10463,,83.88
2019/9/26,10528,10528,,84.9
2019/9/27,10533,10533,,85.17
2019/9/30,10512,10512,,85.21
2019/10/1,10568,10568,,85.8
2019/10/2,10421,10421,,84.92
2019/10/3,10173,10173,,82.9
2019/10/4,10208,10208,,84.83
2019/10/7,10308,10308,,85.76
2019/10/8,10349,10349,,86.57
2019/10/9,10196,10196,,85.29
2019/10/10,10289,10289,,86.68
2019/10/11,10438,10438,,88.27
2019/10/15,10598,10598,,90.08
2019/10/16,10718,10718,,91.3
2019/10/17,10725,10725,,91.78
2019/10/18,10756,10756,,92.94
2019/10/21,10703,10703,,92.92
2019/10/23,10735,10735,,93.12
2019/10/24,10782,10782,,93.96
2019/10/25,10818,10818,,94.31
2019/10/28,10856,10856,,94.8
2019/10/29,10931,10931,,95.62
2019/10/30,10910,10910,,95.48
2019/10/31,10947,10947,,95.91
2019/11/1,10823,10823,,94.88
2019/11/5,11058,11058,,97.3
2019/11/6,11084,11084,,99.03
2019/11/7,11073,11073,,99.14
2019/11/8,11158,11158,,99.96
2019/11/11,11126,11126,,99.65
2019/11/12,11105,11105,,99.77
2019/11/13,11096,11096,,99.7
2019/11/14,11063,11063,,99.65
2019/11/15,11045,11045,,99.91
2019/11/18,11148,11148,,100.93
2019/11/19,11128,11128,,101.96
2019/11/20,11141,11141,,102.51
2019/11/21,11077,11077,,102.04
2019/11/22,11074,11074,,102.68
2019/11/25,11108,11108,,103.22
2019/11/26,11215,11215,,104.49
2019/11/27,11239,11239,,105.52
2019/11/28,11308,11308,,106.36
2019/11/29,11320,11320,,106.6
2019/12/2,11276,11276,,106.19
2019/12/3,11141,11141,,105.17
2019/12/4,11011,11011,,105.47
2019/12/5,11108,11108,,106.61
2019/12/6,11124,11124,,107.09
2019/12/9,11193,11193,,107.94
2019/12/10,11174,11174,,107.93
2019/12/11,11174,11174,,108.22
2019/12/12,11201,11201,,109.28
2019/12/13,11412,11412,,112.03
2019/12/16,11427,11427,,112.46
2019/12/17,11528,11528,,114.64
2019/12/18,11535,11535,,115.37
2019/12/19,11557,11557,,115.92
2019/12/20,11558,11558,,116.09
2019/12/23,11600,11600,,116.87
2019/12/24,11621,11621,,117.57
2019/12/25,11607,11607,,117.84
2019/12/26,11634,11634,,118.74
2019/12/27,11691,11691,,119.32
2019/12/30,11711,11711,,119.52
2020/1/6,11544,11544,,118.71
2020/1/7,11589,11589,,119.5
2020/1/8,11509,11509,,121.41
2020/1/9,11686,11686,,123.1
2020/1/10,11801,11801,,124.52
2020/1/14,11925,11925,,126.3
2020/1/15,11897,11897,,126.44
2020/1/16,11913,11913,,127.48
2020/1/17,12023,12023,,129.29
2020/1/20,12056,12056,,130.55
2020/1/21,12058,12058,,130.9
2020/1/22,11965,11965,,129.89
2020/1/23,11961,11961,,131.96
2020/1/24,11914,11914,,132.9
2020/1/27,11798,11798,,132.02
2020/1/28,11580,11580,,130.1
2020/1/29,11692,11692,,131.36
2020/1/30,11677,11677,,131.19
2020/1/31,11652,11652,,133.02
2020/2/3,11428,11428,,131.14
2020/2/4,11488,11488,,131.85
2020/2/5,11765,11765,,137.4
2020/2/6,11911,11911,,139.47
2020/2/7,11971,11971,,140.72
2020/2/10,11871,11871,,139.95
2020/2/12,11994,11994,,141.61
2020/2/13,12074,12074,,142.78
2020/2/14,12052,12052,,143.35
2020/2/17,12057,12057,,144.12
2020/2/18,12069,12069,,145.74
2020/2/19,12024,12024,,145.2
2020/2/20,12244,12244,,148.82
2020/2/21,12270,12270,,149.43
2020/2/25,11651,11651,,142.31
2020/2/26,11324,11324,,138.69
2020/2/27,11271,11271,,139.2
2020/2/28,10799,10799,,134.48
2020/3/2,10452,10452,,130.21
2020/3/3,10843,10843,,135.98
2020/3/4,10619,10619,,136.4
2020/3/5,10944,10944,,141.8
2020/3/6,10578,10578,,137.98
2020/3/9,9937,9937,,130.21
2020/3/10,9314,9314,,122.59
2020/3/11,9745,9745,,128.6
2020/3/12,9351,9351,,124.68
2020/3/13,8487,8487,,114.16
2020/3/16,9169,9169,,124.22
2020/3/17,8245,8245,,112.68
2020/3/18,8623,8623,,120.41
2020/3/19,8271,8271,,116.49
2020/3/23,8287,8287,,118.07
2020/3/24,8007,8007,,114.79
2020/3/25,8740,8740,,126.59
2020/3/26,8930,8930,,130.52
2020/3/27,9214,9214,,136.14
2020/3/30,8828,8828,,131.01
2020/3/31,9110,9110,,135.68
2020/4/1,8986,8986,,134.56
2020/4/2,8625,8625,,129.61
2020/4/3,8807,8807,,135.41
2020/4/6,8753,8753,,135.02
2020/4/7,9266,9266,,143.3
2020/4/8,9305,9305,,144.77
2020/4/9,9542,9542,,148.91
2020/4/10,9656,9656,,151.58
2020/4/13,9625,9625,,151.61
2020/4/14,9512,9512,,149.82
2020/4/15,9700,9700,,152.78
2020/4/16,9509,9509,,153.24
2020/4/17,9571,9571,,155.2
2020/4/20,9811,9811,,159.75
2020/4/21,9692,9692,,158.57
2020/4/22,9399,9399,,154.62
2020/4/23,9581,9581,,158.13
2020/4/24,9586,9586,,158.43
2020/4/27,9639,9639,0,159.62
2020/4/28,9776,9776,,162.39
2020/4/30,9991,9991,,166.8
2020/5/1,9935,9935,,166.32
2020/5/7,9618,9618,,161.02
2020/5/8,9742,9742,,163.09
2020/5/11,9940,9940,,170.78
2020/5/12,9983,9983,,171.52
2020/5/13,9819,9819,,170.4
2020/5/14,9642,9642,,167.68
2020/5/15,9708,9708,,169.32
2020/5/18,9720,9720,,170.06
2020/5/19,10044,10044,,176.63
2020/5/20,10061,10061,,177.67
2020/5/21,10180,10180,,180.53
2020/5/22,10107,10107,,181.49
2020/5/25,10063,10063,,180.8
2020/5/26,10119,10119,,182.21
2020/5/27,10241,10241,,184.4
2020/5/28,10394,10394,,188.61
2020/5/29,10381,10381,,188.81
2020/6/1,10421,10421,,189.76
2020/6/2,10501,10501,,191.72
2020/6/3,10745,10745,,199.48
2020/6/4,10937,10937,,203.39
2020/6/5,10945,10945,,203.61
2020/6/8,11235,11235,,209.08
2020/6/9,11186,11186,,208.2
2020/6/10,11085,11085,,206.56
2020/6/11,10977,10977,,204.65
2020/6/12,10387,10387,,194.15
2020/6/15,10514,10514,,196.63
2020/6/16,10571,10571,,199.52
2020/6/17,10780,10780,,204.27
2020/6/18,10723,10723,,203.61
2020/6/19,10723,10723,,203.96
2020/6/22,10684,10684,,203.78
2020/6/23,10762,10762,,205.78
2020/6/24,10802,10802,,207.1
2020/6/25,10596,10596,,203.43
2020/6/26,10676,10676,,205.33
2020/6/29,10513,10513,,202.18
2020/6/30,10660,10660,,205.42
2020/7/1,10815,10815,,208.77
2020/7/2,10805,10805,,208.86
2020/7/3,10922,10922,,211.11
2020/7/6,10937,10937,,214.85
2020/7/7,11102,11102,,218.1
2020/7/8,11028,11028,,217.4
2020/7/9,11077,11077,,218.65
2020/7/10,11005,11005,,217.28
2020/7/13,11059,11059,,218.62
2020/7/14,11056,11056,,219.34
2020/7/15,11144,11144,,221.62
2020/7/16,11225,11225,,223.6
2020/7/17,11185,11185,,225.02
2020/7/20,11257,11257,,226.59
2020/7/21,11336,11336,,228.49
2020/7/22,11364,11364,,229.65
2020/7/27,11079,11079,,224.21
